394.42148760330576, 5165.77281855032
404.9586776859504, 4838.8449457389825
414.87603305785126, 4557.305940007969
424.7933884297521, 4246.035190678536
434.7107438016529, 3998.9876949873997
444.62809917355366, 3725.8509091836945
454.5454545454545, 3509.0693482458346
465.08264462809916, 3269.285267050871
474.3801652892562, 3062.58603194858
484.91735537190084, 2837.9427278065295
494.83471074380157, 2658.4259547928373
504.7520661157024, 2476.8515224685216
514.6694214876032, 2320.1759179219625
524.5867768595041, 2173.4109781194775
535.1239669421487, 2013.9894244749191
545.0413223140496, 1886.5926032413645
554.9586776859504, 1767.254389398284
564.8760330578513, 1646.5482956479113
574.793388429752, 1534.0866069791603
585.3305785123966, 1429.2583716204351
595.2479338842975, 1331.6379067721014
605.1652892561983, 1247.4038813620111
615.082644628099, 1168.4981595400855
625, 1088.6880036062764
634.9173553719008, 1008.8655798888266
644.8347107438016, 950.1666516397906
654.7520661157025, 885.2688612484704
664.6694214876032, 824.8036861151234
674.5867768595041, 772.629942561241
684.5041322314049, 719.8581724976809
694.4214876033058, 674.3228574653738
705.5785123966941, 624.8397817819774
