704.6063267279902, 3679.0423812995145
734.5033285564018, 3268.4872986967594
764.3791518711216, 2863.1957149489135
793.4254833995751, 2382.167705554822
823.3013067142948, 2086.7795232228136
853.1771300290146, 1828.0193994686933
882.9682392889667, 1513.7491968432673
912.8652411173784, 1344.8255036265755
942.6069338453829, 1077.6744391899435
972.4756976555386, 939.6278710531674
1002.210330878979, 749.448181498319
1032.1143922119545, 668.9436672178846
1061.9690370129824, 577.8112634045909
1091.5907181633995, 427.5598461967408
1120.7076447374925, 372.80134146654217
1151.2364722243797, 305.8204297868888
1181.0558195025876, 258.03779527042514
