704.6416242508101, 3766.295741957453
733.786788843159, 3346.09815348327
763.669671662443, 2944.956171487452
793.4607809223953, 2438.663966379915
823.336604237115, 2136.270262247422
853.2194870563987, 1880.1666909327078
883.0176558209148, 1564.2472695932934
912.9005386401984, 1376.7198208234533
942.6492908727669, 1108.4168936190867
972.5251141874867, 970.9734841106977
1002.2738664200549, 781.7446925408177
1032.1779277530304, 697.7709391607167
1062.0396320586224, 605.5433795703963
1090.8953569638484, 443.9116715818704
1120.7782397831324, 390.69398351612955
1151.3282457837113, 325.03754441717786
1181.147593061919, 274.2523493278968
