198.42414801268808, 3159.6162721605638
205.51322428798807, 3086.1645151443886
212.45780983665776, 2905.3875662852734
218.9282851885717, 2910.785241209591
226.29505457911432, 2784.7375764399185
232.96194701254132, 2676.5779510795182
239.7462381613555, 2650.7898485906953
246.79919175499788, 2565.4295774974935
253.5112375404969, 2494.339903966312
260.717712531184, 2510.383940278042
267.2581755788095, 2336.33978140866
274.8416810592976, 2362.162180255367
281.3731134365088, 2193.338109596141
287.66297538013475, 2098.514676688944
295.12005147482137, 2054.404482476796
301.9404653052931, 2053.4365575363895
308.83989750189085, 1911.0250226601452
315.5609739578042, 1862.3525327144462
321.85083590143023, 1781.838425170893
329.3079119961168, 1744.3846775931206
335.794191021256, 1601.1728590145735
342.8110219332408, 1535.4054782551586
349.63143576371255, 1534.6820777424
356.7724383938953, 1386.0948564246369
363.3874044724395, 1440.783658222309
369.8917448384075, 1328.6013733800219
377.2675448993645, 1273.9981317712136
383.4219467867746, 1177.5394593470353
390.6081027690293, 1075.8455203346086
397.5549459853026, 1110.5676443202742
