1220.1782590193388, 362.5883679187363
1259.5891058678897, 299.9087451848384
1300.1607641023215, 245.93689916916654
1339.5716109508724, 203.42248497339006
1380.1432691853042, 166.81439264069635
1420.7149274197363, 136.79432534571828
1461.2913140101186, 111.2173969968157
1500.7116175705708, 90.42492369363966
1540.1319211310226, 73.51967449152527
1580.7083077214056, 59.773435808362834
1621.2941510236892, 47.769756427904284
1661.8705376140715, 38.8380727903467
1701.2908411745236, 31.577162056541432
1740.7158730909262, 25.45415015670471
1781.3064447491606, 20.168494905981557
1821.8922880514447, 16.11826518162727
1861.3173199678472, 12.992831384406454
1903.0639746560123, 10.294562871795089
1942.489006572415, 8.298381870641382
1981.918766844768, 6.632068497449017
